"","grid_id","zscore","bin","surveyed","num_times_","midx","midy","abun_std","trans_len"
"8692",8692,-0.247860218131764,"0",1,7,-86.0155959593,45.2678672846,0.082,3.474493149
"8693",8693,-0.255390034164239,"0",1,7,-85.970629857,45.2678672846,6.09,3.964432068
"8694",8694,-0.197320487282043,"0",1,7,-85.9256637547,45.2678672846,0.378,2.644713467
"8695",8695,0.473145341473182,"0",1,6,-85.8806976524,45.2678672846,14.742,5.042366111
"8696",8696,0.493015347010051,"0",1,6,-85.8357315501,45.2678672846,168.867,2.31920616
"8697",8697,0.413559972378229,"0",1,6,-85.7907654478,45.2678672846,0.217,5.377647732
"8698",8698,-0.285308010249626,"0",1,6,-85.7457993455,45.2678672846,0,2.015615827
"8699",8699,-0.283225295176814,"0",1,6,-85.7008332432,45.2678672846,0.13,5.110802535
"8700",8700,-0.283796295956145,"0",1,6,-85.6558671409,45.2678672846,0.324,2.571708146
"8701",8701,-0.21327163498781,"0",1,6,-85.6109010386,45.2678672846,0.206,3.235108443
"8806",8806,-0.125445768018005,"0",1,3,-87.00485021,45.2229011823,11.829,1.352617014
"8807",8807,-0.20257862395502,"0",1,3,-86.9598841077,45.2229011823,5.618,4.627822888
"8808",8808,-0.232890960290881,"0",1,3,-86.9149180054,45.2229011823,2.563,3.511122337
"8809",8809,-0.260089493815713,"0",1,3,-86.8699519031,45.2229011823,2.972,2.467729984
"8810",8810,-0.252678807442235,"0",1,3,-86.8249858008,45.2229011823,0,5.986013895
"8811",8811,-0.286408932615531,"0",1,3,-86.7800196985,45.2229011823,0,1.850433778
"8812",8812,-0.22244114312648,"0",1,3,-86.7350535962,45.2229011823,0,4.135392098
"8824",8824,-0.22244114312648,"0",1,7,-86.1954603685,45.2229011823,0,2.818095926
"8825",8825,-0.285414816150796,"0",1,7,-86.1504942662,45.2229011823,0,3.765362879
"8826",8826,-0.281882005573639,"0",1,7,-86.1055281639,45.2229011823,0.328,4.361737506
"8827",8827,-0.23105882829389,"0",1,7,-86.0605620616,45.2229011823,0.572,2.247727792
"8828",8828,-0.243842673080067,"0",1,7,-86.0155959593,45.2229011823,2.179,5.179690053
"8829",8829,-0.243904291869204,"0",1,7,-85.970629857,45.2229011823,0.802,2.314833055
"8830",8830,-0.278776418601162,"0",1,6,-85.9256637547,45.2229011823,0.65,5.386655325
"8831",8831,-0.2212943041754,"0",1,6,-85.8806976524,45.2229011823,0.253,2.310734824
"8832",8832,0.409924463819179,"0",1,6,-85.8357315501,45.2229011823,0.431,4.640504548
"8833",8833,-0.28398526024283,"0",1,6,-85.7907654478,45.2229011823,0.06,2.775224385
"8834",8834,-0.284638419407677,"0",1,6,-85.7457993455,45.2229011823,0.043,3.851016218
"8835",8835,-0.269919744642615,"0",1,6,-85.7008332432,45.2229011823,0.26,3.852897925
"8836",8836,-0.272335201176764,"0",1,6,-85.6558671409,45.2229011823,0.12,2.785048692
"8837",8837,-0.271320545115651,"0",1,6,-85.6109010386,45.2229011823,1.2,4.997939602
"8838",8838,-0.224298610333158,"0",1,7,-85.5659349363,45.2229011823,0.257,2.27237707
"8839",8839,-0.143242993211838,"0",1,7,-85.520968834,45.2229011823,5.649,2.402350381
"8936",8936,-0.196694568617516,"0",1,3,-87.00485021,45.17793508,0.853,5.077860558
"8937",8937,-0.231157418356509,"0",1,3,-86.9598841077,45.17793508,0.436,3.057553294
"8938",8938,-0.266777186396656,"0",1,3,-86.9149180054,45.17793508,1.941,2.919304321
"8939",8939,-0.212296453805432,"0",1,3,-86.8699519031,45.17793508,0,5.619454414
"8940",8940,-0.267586446493981,"0",1,3,-86.8249858008,45.17793508,4.807,1.783024802
"8941",8941,-0.19696263120591,"0",1,3,-86.7800196985,45.17793508,0,4.565293648
"8953",8953,-0.220782151191565,"0",1,7,-86.2404264708,45.17793508,0,3.973843292
"8954",8954,-0.287004580910517,"0",1,7,-86.1954603685,45.17793508,0,2.605892083
"8955",8955,-0.286006356526506,"0",1,7,-86.1504942662,45.17793508,0.053,5.400410758
"8956",8956,-0.245243473553102,"0",1,7,-86.1055281639,45.17793508,0.138,2.011484139
"8957",8957,-0.216677002909442,"0",1,7,-86.0605620616,45.17793508,9.437,5.403967814
"8958",8958,-0.207561530036522,"0",1,7,-86.0155959593,45.17793508,6.952,2.322188111
"8959",8959,-0.221171066597127,"0",1,6,-85.970629857,45.17793508,0.851,4.504375366
"8960",8960,-0.279926635998376,"0",1,6,-85.9256637547,45.17793508,0,3.191909277
"8961",8961,-0.28500402422322,"0",1,6,-85.8806976524,45.17793508,0,3.41811135
"8962",8962,-0.284108497821103,"0",1,6,-85.8357315501,45.17793508,0.124,4.020352219
"8963",8963,-0.283837375148903,"0",1,6,-85.7907654478,45.17793508,0.064,2.60200377
"8964",8964,-0.268449109541892,"0",1,6,-85.7457993455,45.17793508,0.293,5.123341885
"8965",8965,-0.240811028654553,"0",1,6,-85.7008332432,45.17793508,3.686,2.489597245
"8966",8966,-0.255833689446021,"0",1,6,-85.6558671409,45.17793508,1.747,5.34239895
"8967",8967,-0.266538927078662,"0",1,7,-85.6109010386,45.17793508,2.115,2.21492024
"8968",8968,-0.209868846418431,"0",1,7,-85.5659349363,45.17793508,0,4.758656354
"9067",9067,-0.1714258160544,"0",1,3,-87.0498163123,45.1329689777,8.362,5.540792497
"9068",9068,-0.222555435393059,"0",1,3,-87.00485021,45.1329689777,0,2.591094526
"9069",9069,-0.26284590764975,"0",1,3,-86.9598841077,45.1329689777,4.827,3.383782864
"9070",9070,-0.223104822767279,"0",1,3,-86.9149180054,45.1329689777,0.064,5.182443104
"9072",9072,-0.150375138715391,"0",1,3,-86.8249858008,45.1329689777,0,5.0080629
"9084",9084,-0.220485334743146,"0",1,7,-86.2853925731,45.1329689777,0.056,5.102228995
"9085",9085,-0.285706478419375,"0",1,7,-86.2404264708,45.1329689777,0.313,2.824571595
"9086",9086,-0.284515181829404,"0",1,7,-86.1954603685,45.1329689777,0.027,5.233929897
"9087",9087,-0.284909542079877,"0",1,7,-86.1504942662,45.1329689777,0.132,2.165984504
"9088",9088,-0.268962599451362,"0",1,7,-86.1055281639,45.1329689777,0.29,4.43118221
"9089",9089,-0.205836203940701,"0",1,6,-86.0605620616,45.1329689777,0.101,3.309792139
"9090",9090,-0.22476549596342,"0",1,6,-86.0155959593,45.1329689777,0,3.295646615
"9091",9091,-0.217551989715179,"0",1,6,-85.970629857,45.1329689777,7.501,4.399713775
"9092",9092,-0.252087267066525,"0",1,6,-85.9256637547,45.1329689777,0.302,2.206489164
"9093",9093,-0.228561213374226,"0",1,6,-85.8806976524,45.1329689777,0.19,5.254738109
"9094",9094,-0.280961831655868,"0",1,6,-85.8357315501,45.1329689777,0.166,2.369062509
"9095",9095,-0.278998246242053,"0",1,6,-85.7907654478,45.1329689777,0.31,5.377255389
"9096",9096,-0.257259137434711,"0",1,6,-85.7457993455,45.1329689777,0.511,2.531735727
"9097",9097,-0.235848662169431,"0",1,6,-85.7008332432,45.1329689777,5.339,4.370227296
"9098",9098,-0.258224498464516,"0",1,7,-85.6558671409,45.1329689777,0,3.136858289
"9099",9099,-0.211231021904927,"0",1,7,-85.6109010386,45.1329689777,0,3.495073816
"9195",9195,-0.213266334694089,"0",1,3,-87.0947824146,45.0880028754,0.056,5.974492866
"9196",9196,-0.240153761570431,"0",1,3,-87.0498163123,45.0880028754,1.263,2.111737993
"9197",9197,-0.2721256972937,"0",1,3,-87.00485021,45.0880028754,1.727,3.861173607
"9198",9198,-0.25561186180513,"0",1,3,-86.9598841077,45.0880028754,0.634,4.732590393
"9199",9199,-0.281541048273751,"0",1,3,-86.9149180054,45.0880028754,0.534,1.24738091
"9200",9200,-0.177313751986772,"0",1,3,-86.8699519031,45.0880028754,0.122,5.463707594
"9213",9213,-0.256668619331042,"0",1,7,-86.2853925731,45.0880028754,0,2.55057569
"9214",9214,-0.284646635246228,"0",1,7,-86.2404264708,45.0880028754,0,4.046972586
"9215",9215,-0.285981709010851,"0",1,7,-86.1954603685,45.0880028754,0.214,3.341471269
"9216",9216,-0.237060498355781,"0",1,7,-86.1504942662,45.0880028754,0.088,3.251944152
"9217",9217,-0.209196481908276,"0",1,6,-86.1055281639,45.0880028754,3.811,4.503979361
"9218",9218,-0.169682406394705,"0",1,6,-86.0605620616,45.0880028754,10.011,2.097675667
"9219",9219,1.40192945804626,"0",1,6,-86.0155959593,45.0880028754,0.677,5.412301517
"9220",9220,-0.0263365632669293,"0",1,6,-85.970629857,45.0880028754,8.333,2.085589557
"9221",9221,-0.191216119238258,"0",1,6,-85.9256637547,45.0880028754,0.587,5.397909827
"9222",9222,-0.212536220279472,"0",1,6,-85.8806976524,45.0880028754,13.649,2.383090636
"9223",9223,-0.0725424392807197,"0",1,6,-85.8357315501,45.0880028754,0.761,4.378808107
"9224",9224,-0.223438638037349,"0",1,6,-85.7907654478,45.0880028754,0.978,3.579703412
"9225",9225,-0.260442774873428,"0",1,6,-85.7457993455,45.0880028754,0.868,3.071238219
"9226",9226,-0.249523925438448,"0",1,7,-85.7008332432,45.0880028754,2.997,4.385777079
"9227",9227,-0.206556162842322,"0",1,7,-85.6558671409,45.0880028754,0,2.242255801
"9328",9328,-0.18074832163175,"0",1,3,-87.0947824146,45.0430367731,0.412,1.661608747
"9329",9329,3.83742853034178,"3",1,3,-87.0498163123,45.0430367731,0.077,4.351484593
"9330",9330,-0.218525566583535,"0",1,3,-87.00485021,45.0430367731,0.078,4.269888485
"9331",9331,-0.284178332448791,"0",1,3,-86.9598841077,45.0430367731,0,1.708104753
"9332",9332,-0.232944387204508,"0",1,3,-86.9149180054,45.0430367731,0.056,5.932235522
"9345",9345,-0.221995918453851,"0",1,7,-86.3303586754,45.0430367731,0,3.723058784
"9346",9346,-0.285842039755475,"0",1,7,-86.2853925731,45.0430367731,0,2.870758114
"9347",9347,-0.285583240841102,"0",1,7,-86.2404264708,45.0430367731,0.127,4.506227388
"9348",9348,-0.188377547018705,"0",1,7,-86.1954603685,45.0430367731,0,2.083459097
"9349",9349,-0.216208700112004,"0",1,6,-86.1504942662,45.0430367731,7.993,5.421412111
"9350",9350,-0.134740445035058,"0",1,6,-86.1055281639,45.0430367731,4.821,2.273640985
"9351",9351,1.44259375095704,"0",1,6,-86.0605620616,45.0430367731,14.04,5.234883186
"9352",9352,1.58442377187206,"0",1,6,-86.0155959593,45.0430367731,392.2,2.285389521
"9353",9353,1.60021050564882,"0",1,6,-85.970629857,45.0430367731,46.437,4.324870087
"9354",9354,-0.047500563375664,"0",1,6,-85.9256637547,45.0430367731,0.527,3.477622352
"9355",9355,0.113636678135444,"0",1,6,-85.8806976524,45.0430367731,3.021,3.144160931
"9356",9356,0.420333931263964,"0",1,6,-85.8357315501,45.0430367731,36.733,4.864031133
"9357",9357,-0.0624410657816167,"0",1,7,-85.7907654478,45.0430367731,12.637,2.013990195
"9358",9358,-0.189444604900117,"0",1,7,-85.7457993455,45.0430367731,1.192,5.392840365
"9359",9359,-0.200238212725967,"0",1,7,-85.7008332432,45.0430367731,0,1.00019314
"9465",9465,0.11386779381384,"0",1,15,-87.1397485169,44.9980706708,37.445,5.603991006
"9466",9466,4.08794998737423,"3",1,15,-87.0947824146,44.9980706708,16.046,6.95486207
"9467",9467,3.98893270115122,"3",1,15,-87.0498163123,44.9980706708,1002.27,5.764217274
"9468",9468,3.89160376975055,"3",1,15,-87.00485021,44.9980706708,14.868,4.496257985
"9469",9469,-0.207224680655909,"0",1,15,-86.9598841077,44.9980706708,0,7.421943046
"9470",9470,-0.197588065865079,"0",1,15,-86.9149180054,44.9980706708,4.633,1.108109151
"9482",9482,-0.22184220993592,"0",1,7,-86.3753247777,44.9980706708,0.029,4.884829634
"9483",9483,-0.28578863680489,"0",1,7,-86.3303586754,44.9980706708,0.084,1.705278189
"9484",9484,-0.28433443338127,"0",1,7,-86.2853925731,44.9980706708,0.236,5.438975078
"9485",9485,-0.203650790885995,"0",1,7,-86.2404264708,44.9980706708,0.299,2.356814439
"9486",9486,-0.17931547709637,"0",1,6,-86.1954603685,44.9980706708,15.755,5.162501682
"9487",9487,-0.124269358801136,"0",1,6,-86.1504942662,44.9980706708,4.412,2.53125711
"9488",9488,-0.219207481183312,"0",1,6,-86.1055281639,44.9980706708,6.481,4.063069899
"9489",9489,-0.193068790831627,"0",1,6,-86.0605620616,44.9980706708,0.048,3.480097801
"9490",9490,1.38355473512577,"0",1,6,-86.0155959593,44.9980706708,2.292,3.126375276
"9491",9491,-0.00580929064593792,"0",1,6,-85.970629857,44.9980706708,11.992,4.697703835
"9492",9492,-0.0160955205124503,"0",1,6,-85.9256637547,44.9980706708,7.811,2.681271585
"9493",9493,0.427239343566523,"0",1,6,-85.8806976524,44.9980706708,43.679,5.376271555
"9494",9494,0.557801341908121,"0",1,7,-85.8357315501,44.9980706708,119.117,1.956441779
"9495",9495,0.492886497564219,"0",1,7,-85.7907654478,44.9980706708,3.206,5.168712343
"9605",9605,0.149040542951536,"0",1,15,-87.1847146192,44.9531045685,37.767,4.269884561
"9606",9606,0.176381037153459,"0",1,15,-87.1397485169,44.9531045685,9.96,12.72590749
"9607",9607,-0.0684016566507498,"0",1,15,-87.0947824146,44.9531045685,8.912,8.839270952
"9608",9608,3.90221041732057,"3",1,15,-87.0498163123,44.9531045685,7.72,8.197809322
"9609",9609,-0.190710845167339,"0",1,15,-87.00485021,44.9531045685,0.072,11.0588044
"9610",9610,-0.256595155480834,"0",1,15,-86.9598841077,44.9531045685,0,5.970586529
"9622",9622,-0.220914658534609,"0",1,7,-86.4202908801,44.9531045685,0,5.442381809
"9623",9623,-0.287103170973135,"0",1,7,-86.3753247777,44.9531045685,0,1.907445219
"9624",9624,-0.285505190374863,"0",1,7,-86.3303586754,44.9531045685,0.027,5.224833458
"9625",9625,-0.269073513271808,"0",1,7,-86.2853925731,44.9531045685,0.111,2.58557529
"9626",9626,-0.235265337632272,"0",1,6,-86.2404264708,44.9531045685,3.954,4.00431241
"9627",9627,1.31379404998475,"0",1,6,-86.1954603685,44.9531045685,5.829,3.68860709
"9628",9628,-0.207639580502761,"0",1,6,-86.1504942662,44.9531045685,5.054,2.901999084
"9629",9629,-0.133093169405477,"0",1,6,-86.1055281639,44.9531045685,0.822,4.664093596
"9630",9630,-0.21034669930549,"0",1,6,-86.0605620616,44.9531045685,0.086,2.433769322
"9631",9631,-0.276258264085119,"0",1,6,-86.0155959593,44.9531045685,0.216,5.41168717
"9632",9632,-0.0255273031696038,"0",1,6,-85.970629857,44.9531045685,0,2.723611671
"9633",9633,-0.245629617965024,"0",1,6,-85.9256637547,44.9531045685,2.019,4.622065103
"9634",9634,-0.0859712273931913,"0",1,7,-85.8806976524,44.9531045685,0.322,2.660274001
"9635",9635,0.426510919286436,"0",1,7,-85.8357315501,44.9531045685,2.998,3.955617379
"9746",9746,0.375244462704672,"0",1,15,-87.1847146192,44.9081384662,22.36,16.01530177
"9747",9747,0.0303979098506436,"0",1,15,-87.1397485169,44.9081384662,18.799,7.721555335
"9748",9748,-0.0999915558813729,"0",1,15,-87.0947824146,44.9081384662,10.657,8.529879083
"9749",9749,-0.192945553253354,"0",1,15,-87.0498163123,44.9081384662,0.896,10.50310401
"9750",9750,-0.279581570779211,"0",1,15,-87.00485021,44.9081384662,0.861,5.721482328
"9751",9751,-0.217877590232032,"0",1,12,-86.9598841077,44.9081384662,0,1.581878823
"9761",9761,-0.22244114312648,"0",1,7,-86.5102230847,44.9081384662,0,1.7260252
"9762",9762,-0.255603393503027,"0",1,7,-86.4652569824,44.9081384662,0,4.856191363
"9763",9763,-0.286150133701158,"0",1,7,-86.4202908801,44.9081384662,0.288,2.481948661
"9764",9764,-0.285234067702662,"0",1,7,-86.3753247777,44.9081384662,0,4.096149841
"9765",9765,-0.283837375148903,"0",1,6,-86.3303586754,44.9081384662,0.223,3.729347289
"9766",9766,-0.275157341719214,"0",1,6,-86.2853925731,44.9081384662,0.117,2.856853003
"9767",9767,1.21636242060218,"0",1,6,-86.2404264708,44.9081384662,2.482,4.835245101
"9768",9768,1.24037320876902,"0",1,6,-86.1954603685,44.9081384662,359.174,2.156203624
"9769",9769,1.33839227060802,"0",1,6,-86.1504942662,44.9081384662,3.283,5.432650516
"9770",9770,-0.0651440766650692,"0",1,6,-86.1055281639,44.9081384662,25.104,2.447918042
"9771",9771,-0.111263686374069,"0",1,6,-86.0605620616,44.9081384662,17.569,4.923458674
"9772",9772,-0.0104923186203086,"0",1,6,-86.0155959593,44.9081384662,0.102,3.261379349
"9773",9773,-0.0835516629397664,"0",1,6,-85.970629857,44.9081384662,49.505,3.373371732
"9774",9774,-0.0756767816881273,"0",1,7,-85.9256637547,44.9081384662,0,3.858834492
"9775",9775,-0.220734448548069,"0",1,7,-85.8806976524,44.9081384662,0,2.753255993
"9888",9888,0.321888421512327,"0",1,15,-87.2296807215,44.8631723638,18.884,14.24437164
"9889",9889,0.255799440511799,"0",1,15,-87.1847146192,44.8631723638,58.757,7.242834915
"9890",9890,0.127907589699447,"0",1,15,-87.1397485169,44.8631723638,15.57,9.013150351
"9891",9891,-0.140179330156169,"0",1,15,-87.0947824146,44.8631723638,6.341,9.940437997
"9892",9892,-0.245128451813381,"0",1,15,-87.0498163123,44.8631723638,2.843,6.303672809
"9893",9893,-0.202501438145164,"0",1,12,-87.00485021,44.8631723638,0.058,4.323017904
"9903",9903,-0.22244114312648,"0",1,7,-86.555189187,44.8631723638,0,2.84812521
"9904",9904,-0.28718532935865,"0",1,7,-86.5102230847,44.8631723638,0,3.730455461
"9905",9905,-0.286704702803386,"0",1,7,-86.4652569824,44.8631723638,0,3.59627231
"9906",9906,-0.286026896122885,"0",1,7,-86.4202908801,44.8631723638,0,2.978192602
"9907",9907,-0.284506965990852,"0",1,6,-86.3753247777,44.8631723638,0,4.862419676
"9908",9908,-0.28360733166946,"0",1,6,-86.3303586754,44.8631723638,0.484,2.236713002
"9909",9909,-0.283418367382775,"0",1,6,-86.2853925731,44.8631723638,0.031,5.454335606
"9910",9910,-0.270893321510971,"0",1,6,-86.2404264708,44.8631723638,0.321,2.171652615
"9911",9911,1.21153972337244,"0",1,6,-86.1954603685,44.8631723638,1.125,5.03509567
"9912",9912,-0.218028508351168,"0",1,6,-86.1504942662,44.8631723638,3.139,2.866824033
"9913",9913,-0.0806720115274561,"0",1,6,-86.1055281639,44.8631723638,7.31,3.739217159
"9914",9914,-0.17543760130005,"0",1,6,-86.0605620616,44.8631723638,0,4.49554314
"9915",9915,-0.28691420668645,"0",1,6,-86.0155959593,44.8631723638,0,2.135375334
"9916",9916,-0.0296239987726922,"0",1,7,-85.970629857,44.8631723638,0,5.046692756
"9917",9917,-0.22244114312648,"0",1,7,-85.9256637547,44.8631723638,0,1.561619412
"10025",10025,0.184112586508518,"0",1,15,-87.2746468238,44.8182062615,25.291,9.196786962
"10026",10026,0.366417490769565,"0",1,15,-87.2296807215,44.8182062615,25.057,9.579256679
"10027",10027,0.226201882129922,"0",1,15,-87.1847146192,44.8182062615,16.645,9.73551744
"10028",10028,-0.134822603420574,"0",1,15,-87.1397485169,44.8182062615,1.616,9.528795569
"10029",10029,-0.221134095323645,"0",1,15,-87.0947824146,44.8182062615,0.411,7.486236422
"10030",10030,-0.241360589543958,"0",1,12,-87.0498163123,44.8182062615,0.136,5.529805561
"10041",10041,-0.222250332552496,"0",1,7,-86.555189187,44.8182062615,0,1.549017914
"10042",10042,-0.256057951076188,"0",1,7,-86.5102230847,44.8182062615,0.036,3.987609823
"10043",10043,-0.2862446158445,"0",1,7,-86.4652569824,44.8182062615,0.153,2.391936921
"10044",10044,-0.285743449692857,"0",1,6,-86.4202908801,44.8182062615,0.03,5.463569739
"10045",10045,-0.285677722984445,"0",1,6,-86.3753247777,44.8182062615,0.204,2.228348226
"10046",10046,-0.283812727633248,"0",1,6,-86.3303586754,44.8182062615,0.169,4.944788982
"10047",10047,-0.2858379318362,"0",1,6,-86.2853925731,44.8182062615,0,2.703967295
"10048",10048,-0.211813226486937,"0",1,6,-86.2404264708,44.8182062615,0.043,3.887038949
"10049",10049,-0.261325977517717,"0",1,6,-86.1954603685,44.8182062615,1.115,4.036626697
"10050",10050,-0.0305102092511052,"0",1,6,-86.1504942662,44.8182062615,2.014,2.87409876
"10051",10051,-0.17842405861353,"0",1,6,-86.1055281639,44.8182062615,14.755,5.410477676
"10052",10052,-0.216648247474511,"0",1,7,-86.0605620616,44.8182062615,2.36,1.697205469
"10053",10053,-0.209932449943092,"0",1,7,-86.0155959593,44.8182062615,0,5.434340823
"10161",10161,0.458037066343551,"0",1,15,-87.3196129261,44.7732401592,61.376,5.862582715
"10162",10162,0.566415648629398,"0",1,15,-87.2746468238,44.7732401592,26.356,12.2996114
"10163",10163,0.362391729879316,"0",1,15,-87.2296807215,44.7732401592,73.267,9.766479962
"10164",10164,0.196661834617905,"0",1,15,-87.1847146192,44.7732401592,22.936,8.764038719
"10165",10165,-0.13359433555712,"0",1,15,-87.1397485169,44.7732401592,2.884,7.855876599
"10166",10166,-0.242293987513104,"0",1,12,-87.0947824146,44.7732401592,7.611,4.941240574
"10167",10167,-0.181379767663893,"0",1,12,-87.0498163123,44.7732401592,0,1.554252382
"10180",10180,-0.221386384675847,"0",1,6,-86.4652569824,44.7732401592,0.046,3.630199915
"10181",10181,-0.256576789518282,"0",1,6,-86.4202908801,44.7732401592,0,2.741222334
"10182",10182,-0.286306234633637,"0",1,6,-86.3753247777,44.7732401592,0,3.834197899
"10183",10183,-0.284950621272635,"0",1,6,-86.3303586754,44.7732401592,0,3.837649053
"10184",10184,-0.188389870776533,"0",1,6,-86.2853925731,44.7732401592,0.121,2.749689195
"10185",10185,0.538761136064956,"0",1,6,-86.2404264708,44.7732401592,16.905,5.195752319
"10186",10186,0.181557015440921,"0",1,6,-86.1954603685,44.7732401592,2.034,2.916649389
"10187",10187,-0.0474757143732274,"0",1,6,-86.1504942662,44.7732401592,41.496,5.108940467
"10188",10188,-0.0546853141889747,"0",1,7,-86.1055281639,44.7732401592,0.073,1.948104214
"10189",10189,-0.209057901479,"0",1,7,-86.0605620616,44.7732401592,0.092,4.65216518
"10294",10294,0.396796919759433,"0",1,15,-87.3196129261,44.7282740569,40.653,9.410416648
"10295",10295,0.141599284645568,"0",1,15,-87.2746468238,44.7282740569,21.54,10.381791
"10296",10296,0.158252789389514,"0",1,15,-87.2296807215,44.7282740569,10.548,8.184882801
"10297",10297,-0.127403701208544,"0",1,15,-87.1847146192,44.7282740569,2.088,8.352152602
"10298",10298,-0.252194072967695,"0",1,12,-87.1397485169,44.7282740569,2.378,5.014696534
"10299",10299,-0.169189092103811,"0",1,12,-87.0947824146,44.7282740569,0.058,4.336651257
"10315",10315,-0.220660244435964,"0",1,6,-86.3753247777,44.7282740569,0.046,3.642047409
"10316",10316,-0.256207510100116,"0",1,6,-86.3303586754,44.7282740569,0.29,2.513373919
"10317",10317,0.491589899021361,"0",1,6,-86.2853925731,44.7282740569,7.06,5.453448705
"10318",10318,0.930217936119457,"0",1,6,-86.2404264708,44.7282740569,181.995,2.959238486
"10319",10319,1.03172495790727,"0",1,6,-86.1954603685,44.7282740569,52.593,3.910450435
"10321",10321,-0.179682480930172,"0",1,7,-86.1055281639,44.7282740569,0.218,3.280591747
"10334",10334,-0.21126812396098,"0",1,20,-83.1377654119,44.7282740569,0.714,3.668522287
"10335",10335,-0.215651466868887,"0",1,10,-83.0927993096,44.7282740569,0.167,1.792615936
"10424",10424,0.217038011108182,"0",1,15,-87.3645790284,44.6833079546,27.61,3.774975467
"10425",10425,0.191099711918521,"0",1,15,-87.3196129261,44.6833079546,18.808,13.23372342
"10426",10426,-0.0235555019172372,"0",1,15,-87.2746468238,44.6833079546,5.319,7.879887213
"10427",10427,-0.213661790161031,"0",1,15,-87.2296807215,44.6833079546,1.027,9.134289491
"10428",10428,-0.264928622722562,"0",1,12,-87.1847146192,44.6833079546,0.982,5.517518451
"10429",10429,-0.228876326499242,"0",1,12,-87.1397485169,44.6833079546,1.146,5.527027518
"10447",10447,-0.21915496101898,"0",1,6,-86.3303586754,44.6833079546,0.181,2.754898332
"10448",10448,-0.219243379140722,"0",1,4,-86.2853925731,44.6833079546,0.149,1.67332509
"10459",10459,-0.23209036994584,"0",1,20,-83.1377654119,44.6833079546,1.227,7.041940163
"10460",10460,-0.232994893601526,"0",1,20,-83.0927993096,44.6833079546,0.4,5.727360261
"10548",10548,0.312143606866669,"0",1,15,-87.3645790284,44.6383418523,36.498,11.35781194
"10549",10549,0.117543309366695,"0",1,15,-87.3196129261,44.6383418523,24.076,5.445978282
"10550",10550,-0.081941358583667,"0",1,15,-87.2746468238,44.6383418523,17.518,9.419658254
"10551",10551,-0.207968214044822,"0",1,12,-87.2296807215,44.6383418523,0.058,5.243004418
"10552",10552,-0.275609212839548,"0",1,12,-87.1847146192,44.6383418523,0.211,5.096583445
"10553",10553,-0.206752273710028,"0",1,12,-87.1397485169,44.6383418523,1.603,1.611979747
"10572",10572,-0.214008375815137,"0",1,4,-86.2853925731,44.6383418523,0.817,5.199787897
"10579",10579,-0.172777390953452,"0",1,20,-83.1827315142,44.6383418523,5.204,3.179756919
"10580",10580,-0.22271975216409,"0",1,20,-83.1377654119,44.6383418523,3.068,7.283870809
"10581",10581,-0.195254203886334,"0",1,20,-83.0927993096,44.6383418523,3.418,7.286318179
"10582",10582,-0.186791367553824,"0",1,20,-83.0478332073,44.6383418523,2.975,1.951167951
"10657",10657,0.127372942216921,"0",1,17,-87.4095451307,44.59337575,25.438,5.20277945
"10658",10658,0.121721063270147,"0",1,17,-87.3645790284,44.59337575,35.756,5.201752879
"10659",10659,-0.0101184979662141,"0",1,17,-87.3196129261,44.59337575,1.66,5.204287048
"10660",10660,-0.178777339671245,"0",1,17,-87.2746468238,44.59337575,3.028,5.34659177
"10661",10661,-0.272577568414034,"0",1,17,-87.2296807215,44.59337575,0.506,5.29974797
"10662",10662,-0.253633644019325,"0",1,17,-87.1847146192,44.59337575,0,5.178614471
"10682",10682,-0.213080824413826,"0",1,4,-86.2853925731,44.59337575,0.625,5.199776673
"10683",10683,-0.217209753223089,"0",1,5,-86.2404264708,44.59337575,0.324,3.703872483
"10689",10689,-0.211892402629288,"0",1,20,-83.1827315142,44.59337575,1.098,3.42643169
"10690",10690,-0.20362614337034,"0",1,20,-83.1377654119,44.59337575,2.812,7.050627013
"10691",10691,-0.086271105500322,"0",1,20,-83.0927993096,44.59337575,12.554,7.050184999
"10692",10692,-0.173700383502423,"0",1,20,-83.0478332073,44.59337575,0.333,3.015567065
"10764",10764,-0.1104158680389,"0",1,17,-87.4095451307,44.5484096477,4.805,9.802099802
"10765",10765,-0.104752634321983,"0",1,17,-87.3645790284,44.5484096477,0.225,4.245297369
"10766",10766,-0.250107249975607,"0",1,17,-87.3196129261,44.5484096477,2.963,4.820908219
"10767",10767,-0.24073708610759,"0",1,17,-87.2746468238,44.5484096477,3.714,3.385376054
"10768",10768,-0.269665053647518,"0",1,17,-87.2296807215,44.5484096477,0,4.224489202
"10769",10769,-0.22244114312648,"0",1,17,-87.1847146192,44.5484096477,0,3.889703883
"10788",10788,-0.175535582862137,"0",1,4,-86.3303586754,44.5484096477,0.113,4.433936329
"10790",10790,-0.179221714478168,"0",1,5,-86.2404264708,44.5484096477,0.038,5.203725523
"10796",10796,-0.243394619896591,"0",1,20,-83.1827315142,44.5484096477,0.694,5.022999643
"10797",10797,-0.145166344156947,"0",1,20,-83.1377654119,44.5484096477,0.845,7.053536832
"10798",10798,-0.0604856962063531,"0",1,20,-83.0927993096,44.5484096477,29.828,7.053097755
"10799",10799,-0.12990953196676,"0",1,20,-83.0478332073,44.5484096477,2.264,7.052668503
"10800",10800,-0.209815843481213,"0",1,10,-83.002867105,44.5484096477,0,1.008840356
