"","grid_id","survey_block_id","surveyid","grid_id_tx","surveyed","num_times_surveyed.x","total_obs","total_len","block_survey_count","count","num_times_surveyed.y","longitude","latitude","trans_len","survey_prob","all_prob","combo_prob"
"1639",9631,"USGS_10_9631","USGS_10",9631,1,6,0,183.9973638,0,1,6,-86.01559596,44.95310457,5.41168717,0,0,0
"1640",9631,"USGS_12_9631","USGS_12",9631,1,6,0,183.9973638,0,1,6,-86.01559596,44.95310457,5.41168717,0,0,0
"1641",9631,"USGS_2_9631","USGS_2",9631,1,6,4,183.9973766,0.02173944,1,6,-86.01559596,44.95310457,5.41168717,0.947917882393825,0.98567433347081,0.966796107932318
"1642",9631,"USGS_3_9631","USGS_3",9631,1,6,3,183.9973766,0.01630458,1,6,-86.01559596,44.95310457,5.41168717,0.953858059719175,0.985215101150473,0.969536580434824
"1643",9631,"USGS_7_9631","USGS_7",9631,1,6,0,183.9973638,0,1,6,-86.01559596,44.95310457,5.41168717,0,0,0
"1644",9631,"USGS_9_9631","USGS_9",9631,1,6,0,183.9973638,0,1,6,-86.01559596,44.95310457,5.41168717,0,0,0
"1645",9632,"USGS_10_9632","USGS_10",9632,1,6,0,92.6027968,0,1,6,-85.97062986,44.95310457,2.723611671,0,0,0
"1646",9632,"USGS_12_9632","USGS_12",9632,1,6,0,92.6027968,0,1,6,-85.97062986,44.95310457,2.723611671,0,0,0
"1647",9632,"USGS_2_9632","USGS_2",9632,1,6,0,92.6027968,0,1,6,-85.97062986,44.95310457,2.723611671,0,0,0
"1648",9632,"USGS_3_9632","USGS_3",9632,1,6,0,92.6027968,0,1,6,-85.97062986,44.95310457,2.723611671,0,0,0
"1649",9632,"USGS_7_9632","USGS_7",9632,1,6,0,92.6027968,0,1,6,-85.97062986,44.95310457,2.723611671,0,0,0
"1650",9632,"USGS_9_9632","USGS_9",9632,1,6,0,92.6027968,0,1,6,-85.97062986,44.95310457,2.723611671,0,0,0
"1651",9633,"USGS_10_9633","USGS_10",9633,1,6,50,157.1502484,0.318166853,1,6,-85.92566375,44.95310457,4.622065103,0.968145601173105,0.989966918204943,0.979056259689024
"1652",9633,"USGS_12_9633","USGS_12",9633,1,6,1,157.1502484,0.006363337,1,6,-85.92566375,44.95310457,4.622065103,0.906240570261063,0.983714585746202,0.944977578003632
"1653",9633,"USGS_2_9633","USGS_2",9633,1,6,5,157.1502484,0.031816685,1,6,-85.92566375,44.95310457,4.622065103,0.951380762688686,0.986282625011378,0.968831693850032
"1654",9633,"USGS_3_9633","USGS_3",9633,1,6,0,157.1502135,0,1,6,-85.92566375,44.95310457,4.622065103,0,0,0
"1655",9633,"USGS_7_9633","USGS_7",9633,1,6,0,157.1502135,0,1,6,-85.92566375,44.95310457,4.622065103,0,0,0
"1656",9633,"USGS_9_9633","USGS_9",9633,1,6,0,157.1502135,0,1,6,-85.92566375,44.95310457,4.622065103,0,0,0
"1657",9634,"USGS_10_9634","USGS_10",9634,1,7,4,90.44936802,0.044223637,1,7,-85.88069765,44.95310457,2.660274001,0.9396984148396,0.9868087953316,0.9632536050856
"1658",9634,"USGS_12_9634","USGS_12",9634,1,7,0,90.44931602,0,1,7,-85.88069765,44.95310457,2.660274001,0,0,0
"1659",9634,"USGS_14_9634","USGS_14",9634,1,7,0,90.44931602,0,1,7,-85.88069765,44.95310457,2.660274001,0,0,0
"1660",9634,"USGS_2_9634","USGS_2",9634,1,7,0,90.44931602,0,1,7,-85.88069765,44.95310457,2.660274001,0,0,0
"1661",9634,"USGS_3_9634","USGS_3",9634,1,7,1,90.44934202,0.011055912,1,7,-85.88069765,44.95310457,2.660274001,0.95119720858875,0.984595289876236,0.967896249232493
"1662",9634,"USGS_7_9634","USGS_7",9634,1,7,0,90.44931602,0,1,7,-85.88069765,44.95310457,2.660274001,0,0,0
"1663",9634,"USGS_9_9634","USGS_9",9634,1,7,1,90.44934202,0.011055912,1,7,-85.88069765,44.95310457,2.660274001,0.925917888200752,0.984595289876236,0.955256589038494
"1664",9635,"USGS_10_9635","USGS_10",9635,1,7,23,134.4909214,0.171015261,1,7,-85.83573155,44.95310457,3.955617379,0.959313769948584,0.988972597565727,0.974143183757155
"1665",9635,"USGS_12_9635","USGS_12",9635,1,7,15,134.4909561,0.111531663,1,7,-85.83573155,44.95310457,3.955617379,0.939758460420462,0.988288342232771,0.964023401326616
"1666",9635,"USGS_14_9635","USGS_14",9635,1,7,0,134.4909909,0,1,7,-85.83573155,44.95310457,3.955617379,0,0,0
"1667",9635,"USGS_2_9635","USGS_2",9635,1,7,6,134.4909561,0.044612665,1,7,-85.83573155,44.95310457,3.955617379,0.954461309655907,0.986822794681561,0.970642052168734
"1668",9635,"USGS_3_9635","USGS_3",9635,1,7,17,134.4909388,0.126402568,1,7,-85.83573155,44.95310457,3.955617379,0.967981538479607,0.988488669571084,0.978235104025345
"1669",9635,"USGS_7_9635","USGS_7",9635,1,7,20,134.4909735,0.148708865,1,7,-85.83573155,44.95310457,3.955617379,0.929993494505761,0.988748829083402,0.959371161794582
"1670",9635,"USGS_9_9635","USGS_9",9635,1,7,2,134.4909561,0.014870888,1,7,-85.83573155,44.95310457,3.955617379,0.930518436000671,0.985068218525359,0.957793327263015
"1671",9746,"USGS_1_9746","USGS_1",9746,1,15,9,200.6006669,0.044865255,1,15,-87.18471462,44.90813847,16.01530177,0.916276837752326,0.986831819130893,0.951554328441609
"1672",9746,"USGS_15_9746","USGS_15",9746,1,15,0,200.6006871,0,1,15,-87.18471462,44.90813847,16.01530177,0,0,0
"1673",9746,"USGS_3_9746","USGS_3",9746,1,15,2,200.6006467,0.009970058,1,15,-87.18471462,44.90813847,16.01530177,0.950490275756321,0.984430415391374,0.967460345573848
"1674",9746,"WGLBBO_1_9746","WGLBBO_1",9746,1,15,0,343.919573,0,1,15,-87.18471462,44.90813847,16.01530177,0,0,0
"1675",9746,"WGLBBO_14_9746","WGLBBO_14",9746,1,15,121,343.9195086,0.351826509,1,15,-87.18471462,44.90813847,16.01530177,0.865241204385843,0.990128019357735,0.927684611871789
"1676",9746,"WGLBBO_17_9746","WGLBBO_17",9746,1,15,216,343.9194593,0.628054023,1,15,-87.18471462,44.90813847,16.01530177,0.886572903331048,0.991056411394348,0.938814657362698
"1677",9746,"WGLBBO_2_9746","WGLBBO_2",9746,1,15,3,343.9195408,0.00872297,1,15,-87.18471462,44.90813847,16.01530177,0.463528578144292,0.984217340180223,0.723872959162258
"1678",9746,"WGLBBO_21_9746","WGLBBO_21",9746,1,15,93,343.9195408,0.270412085,1,15,-87.18471462,44.90813847,16.01530177,0.86790526932278,0.989706404042947,0.928805836682864
"1679",9746,"WGLBBO_24_9746","WGLBBO_24",9746,1,15,94,343.9193605,0.273319885,1,15,-87.18471462,44.90813847,16.01530177,0.776501531829861,0.989723536793362,0.883112534311612
"1680",9746,"WGLBBO_26_9746","WGLBBO_26",9746,1,15,247,343.9194421,0.718191442,1,15,-87.18471462,44.90813847,16.01530177,0.945405895917394,0.991271244765794,0.968338570341594
"1681",9746,"WGLBBO_29_9746","WGLBBO_29",9746,1,15,339,343.9194421,0.985695947,1,15,-87.18471462,44.90813847,16.01530177,0.961580477489629,0.991778309491618,0.976679393490623
"1682",9746,"WGLBBO_34_9746","WGLBBO_34",9746,1,15,141,343.9195086,0.409979651,1,15,-87.18471462,44.90813847,16.01530177,0.748501875990484,0.990373088230685,0.869437482110584
"1683",9746,"WGLBBO_35_9746","WGLBBO_35",9746,1,15,119,343.9194593,0.346011244,1,15,-87.18471462,44.90813847,16.01530177,0.737730981902677,0.990101318407648,0.863916150155163
"1684",9746,"WGLBBO_37_9746","WGLBBO_37",9746,1,15,365,343.9192468,1.061295648,1,15,-87.18471462,44.90813847,16.01530177,0.904560393764695,0.991896622989833,0.948228508377264
"1685",9746,"WGLBBO_9_9746","WGLBBO_9",9746,1,15,1,343.9195408,0.002907657,1,15,-87.18471462,44.90813847,16.01530177,0.482961227145425,0.982467263576364,0.732714245360895
"1686",9747,"USGS_1_9747","USGS_1",9747,1,15,6,95.35669198,0.062921646,1,15,-87.13974852,44.90813847,7.721555335,0.926824893965254,0.987372579469681,0.957098736717468
"1687",9747,"USGS_15_9747","USGS_15",9747,1,15,0,95.35670083,0,1,15,-87.13974852,44.90813847,7.721555335,0,0,0
"1688",9747,"USGS_3_9747","USGS_3",9747,1,15,0,95.35670083,0,1,15,-87.13974852,44.90813847,7.721555335,0,0,0
"1689",9747,"WGLBBO_1_9747","WGLBBO_1",9747,1,15,127,167.1761341,0.759677813,1,15,-87.13974852,44.90813847,7.721555335,0.995925090559059,0.991361198617875,0.993643144588467
"1690",9747,"WGLBBO_14_9747","WGLBBO_14",9747,1,15,0,167.1761806,0,1,15,-87.13974852,44.90813847,7.721555335,0,0,0
"1691",9747,"WGLBBO_17_9747","WGLBBO_17",9747,1,15,51,167.1761341,0.305067468,1,15,-87.13974852,44.90813847,7.721555335,0.829776665596991,0.989899567483558,0.909838116540274
"1692",9747,"WGLBBO_2_9747","WGLBBO_2",9747,1,15,6,167.1760876,0.0358903,1,15,-87.13974852,44.90813847,7.721555335,0.587409592950442,0.986475115750736,0.786942354350589
"1693",9747,"WGLBBO_21_9747","WGLBBO_21",9747,1,15,88,167.1761341,0.526390926,1,15,-87.13974852,44.90813847,7.721555335,0.949526974581893,0.990773516872975,0.970150245727434
"1694",9747,"WGLBBO_24_9747","WGLBBO_24",9747,1,15,216,167.1760876,1.292050814,1,15,-87.13974852,44.90813847,7.721555335,0.96943227861905,0.992211516108576,0.980821897363813
"1695",9747,"WGLBBO_26_9747","WGLBBO_26",9747,1,15,168,167.1761341,1.004928131,1,15,-87.13974852,44.90813847,7.721555335,0.966702938254563,0.991809248656561,0.979256093455562
"1696",9747,"WGLBBO_29_9747","WGLBBO_29",9747,1,15,137,167.1761341,0.819494964,1,15,-87.13974852,44.90813847,7.721555335,0.94730509210225,0.991482596124821,0.969393844113535
"1697",9747,"WGLBBO_34_9747","WGLBBO_34",9747,1,15,214,167.1760876,1.28008738,1,15,-87.13974852,44.90813847,7.721555335,0.911035350829515,0.992196630781801,0.951615990805658
"1698",9747,"WGLBBO_35_9747","WGLBBO_35",9747,1,15,329,167.1761341,1.967984257,1,15,-87.13974852,44.90813847,7.721555335,0.950230801509147,0.992884309664411,0.971557555586779
"1699",9747,"WGLBBO_37_9747","WGLBBO_37",9747,1,15,9,167.1760411,0.053835466,1,15,-87.13974852,44.90813847,7.721555335,0.593675470683376,0.987123199931129,0.790399335307253
"1700",9747,"WGLBBO_9_9747","WGLBBO_9",9747,1,15,31,167.1761341,0.185433167,1,15,-87.13974852,44.90813847,7.721555335,0.854205811773497,0.989102205247032,0.921654008510264
"1701",9748,"USGS_1_9748","USGS_1",9748,1,15,1,107.6962089,0.009285378,1,15,-87.09478241,44.90813847,8.529879083,0.867035283973298,0.984316964247555,0.925676124110426
"1702",9748,"USGS_15_9748","USGS_15",9748,1,15,0,107.6962455,0,1,15,-87.09478241,44.90813847,8.529879083,0,0,0
"1703",9748,"USGS_3_9748","USGS_3",9748,1,15,0,107.6962455,0,1,15,-87.09478241,44.90813847,8.529879083,0,0,0
"1704",9748,"WGLBBO_1_9748","WGLBBO_1",9748,1,15,0,182.3196433,0,1,15,-87.09478241,44.90813847,8.529879083,0,0,0
"1705",9748,"WGLBBO_14_9748","WGLBBO_14",9748,1,15,0,182.3196433,0,1,15,-87.09478241,44.90813847,8.529879083,0,0,0
"1706",9748,"WGLBBO_17_9748","WGLBBO_17",9748,1,15,34,182.3197008,0.186485607,1,15,-87.09478241,44.90813847,8.529879083,0.790462045434411,0.989111267938384,0.889786656686397
"1707",9748,"WGLBBO_2_9748","WGLBBO_2",9748,1,15,3,182.3196894,0.016454613,1,15,-87.09478241,44.90813847,8.529879083,0.515760892989305,0.985229719963721,0.750495306476513
"1708",9748,"WGLBBO_21_9748","WGLBBO_21",9748,1,15,6,182.3196661,0.032909231,1,15,-87.09478241,44.90813847,8.529879083,0.526449682039953,0.986336565262472,0.756393123651213
"1709",9748,"WGLBBO_24_9748","WGLBBO_24",9748,1,15,110,182.3196661,0.603335901,1,15,-87.09478241,44.90813847,8.529879083,0.893476360208774,0.990992087323385,0.942234223766079
"1710",9748,"WGLBBO_26_9748","WGLBBO_26",9748,1,15,51,182.3196547,0.279728481,1,15,-87.09478241,44.90813847,8.529879083,0.862814133762807,0.989760661869162,0.926287397815984
"1711",9748,"WGLBBO_29_9748","WGLBBO_29",9748,1,15,0,182.3196433,0,1,15,-87.09478241,44.90813847,8.529879083,0,0,0
"1712",9748,"WGLBBO_34_9748","WGLBBO_34",9748,1,15,0,182.3196433,0,1,15,-87.09478241,44.90813847,8.529879083,0,0,0
"1713",9748,"WGLBBO_35_9748","WGLBBO_35",9748,1,15,82,182.3196547,0.449759518,1,15,-87.09478241,44.90813847,8.529879083,0.774225906810574,0.99052145334674,0.882373680078657
"1714",9748,"WGLBBO_37_9748","WGLBBO_37",9748,1,15,237,182.3196776,1.299914541,1,15,-87.09478241,44.90813847,8.529879083,0.922864927940918,0.992221225333598,0.957543076637258
"1715",9748,"WGLBBO_9_9748","WGLBBO_9",9748,1,15,6,182.3196547,0.032909233,1,15,-87.09478241,44.90813847,8.529879083,0.682439487390518,0.986336565359569,0.834388026375044
"1716",9749,"USGS_1_9749","USGS_1",9749,1,15,0,171.2708592,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1717",9749,"USGS_15_9749","USGS_15",9749,1,15,0,171.2708592,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1718",9749,"USGS_3_9749","USGS_3",9749,1,15,0,171.2708592,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1719",9749,"WGLBBO_1_9749","WGLBBO_1",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1720",9749,"WGLBBO_14_9749","WGLBBO_14",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1721",9749,"WGLBBO_17_9749","WGLBBO_17",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1722",9749,"WGLBBO_2_9749","WGLBBO_2",9749,1,15,3,185.834679,0.016143381,1,15,-87.04981631,44.90813847,10.50310401,0.514111150176568,0.98519924391384,0.749655197045204
"1723",9749,"WGLBBO_21_9749","WGLBBO_21",9749,1,15,3,185.834679,0.016143381,1,15,-87.04981631,44.90813847,10.50310401,0.430688879034973,0.98519924391384,0.707944061474406
"1724",9749,"WGLBBO_24_9749","WGLBBO_24",9749,1,15,3,185.834679,0.016143381,1,15,-87.04981631,44.90813847,10.50310401,0.385924110226205,0.98519924391384,0.685561677070022
"1725",9749,"WGLBBO_26_9749","WGLBBO_26",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1726",9749,"WGLBBO_29_9749","WGLBBO_29",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1727",9749,"WGLBBO_34_9749","WGLBBO_34",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1728",9749,"WGLBBO_35_9749","WGLBBO_35",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1729",9749,"WGLBBO_37_9749","WGLBBO_37",9749,1,15,9,185.8346213,0.048430158,1,15,-87.04981631,44.90813847,10.50310401,0.583824849390913,0.986954039678372,0.785389444534642
"1730",9749,"WGLBBO_9_9749","WGLBBO_9",9749,1,15,0,185.834677,0,1,15,-87.04981631,44.90813847,10.50310401,0,0,0
"1731",9750,"USGS_1_9750","USGS_1",9750,1,15,0,31.76957557,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1732",9750,"USGS_15_9750","USGS_15",9750,1,15,0,31.76957557,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1733",9750,"USGS_3_9750","USGS_3",9750,1,15,0,31.76957557,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1734",9750,"WGLBBO_1_9750","WGLBBO_1",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1735",9750,"WGLBBO_14_9750","WGLBBO_14",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1736",9750,"WGLBBO_17_9750","WGLBBO_17",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1737",9750,"WGLBBO_2_9750","WGLBBO_2",9750,1,15,51,162.7607885,0.313343284,1,15,-87.00485021,44.90813847,5.721482328,0.823112772460387,0.989942445700468,0.906527609080428
"1738",9750,"WGLBBO_21_9750","WGLBBO_21",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1739",9750,"WGLBBO_24_9750","WGLBBO_24",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1740",9750,"WGLBBO_26_9750","WGLBBO_26",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1741",9750,"WGLBBO_29_9750","WGLBBO_29",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1742",9750,"WGLBBO_34_9750","WGLBBO_34",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1743",9750,"WGLBBO_35_9750","WGLBBO_35",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1744",9750,"WGLBBO_37_9750","WGLBBO_37",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1745",9750,"WGLBBO_9_9750","WGLBBO_9",9750,1,15,0,162.7608236,0,1,15,-87.00485021,44.90813847,5.721482328,0,0,0
"1746",9751,"WGLBBO_1_9751","WGLBBO_1",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1747",9751,"WGLBBO_14_9751","WGLBBO_14",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1748",9751,"WGLBBO_17_9751","WGLBBO_17",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1749",9751,"WGLBBO_2_9751","WGLBBO_2",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1750",9751,"WGLBBO_21_9751","WGLBBO_21",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1751",9751,"WGLBBO_24_9751","WGLBBO_24",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1752",9751,"WGLBBO_26_9751","WGLBBO_26",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1753",9751,"WGLBBO_29_9751","WGLBBO_29",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1754",9751,"WGLBBO_34_9751","WGLBBO_34",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1755",9751,"WGLBBO_35_9751","WGLBBO_35",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1756",9751,"WGLBBO_37_9751","WGLBBO_37",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1757",9751,"WGLBBO_9_9751","WGLBBO_9",9751,1,12,0,53.78387998,0,1,12,-86.95988411,44.90813847,1.581878823,0,0,0
"1758",9761,"USGS_10_9761","USGS_10",9761,1,7,0,58.68485682,0,1,7,-86.51022308,44.90813847,1.7260252,0,0,0
"1759",9761,"USGS_12_9761","USGS_12",9761,1,7,0,58.68485682,0,1,7,-86.51022308,44.90813847,1.7260252,0,0,0
"1760",9761,"USGS_14_9761","USGS_14",9761,1,7,0,58.68485682,0,1,7,-86.51022308,44.90813847,1.7260252,0,0,0
"1761",9761,"USGS_2_9761","USGS_2",9761,1,7,0,58.68485682,0,1,7,-86.51022308,44.90813847,1.7260252,0,0,0
"1762",9761,"USGS_3_9761","USGS_3",9761,1,7,0,58.68485682,0,1,7,-86.51022308,44.90813847,1.7260252,0,0,0
"1763",9761,"USGS_7_9761","USGS_7",9761,1,7,0,58.68485682,0,1,7,-86.51022308,44.90813847,1.7260252,0,0,0
"1764",9761,"USGS_9_9761","USGS_9",9761,1,7,0,58.68485682,0,1,7,-86.51022308,44.90813847,1.7260252,0,0,0
"1765",9762,"USGS_10_9762","USGS_10",9762,1,7,0,165.1105063,0,1,7,-86.46525698,44.90813847,4.856191363,0,0,0
"1766",9762,"USGS_12_9762","USGS_12",9762,1,7,0,165.1105063,0,1,7,-86.46525698,44.90813847,4.856191363,0,0,0
"1767",9762,"USGS_14_9762","USGS_14",9762,1,7,0,165.1105063,0,1,7,-86.46525698,44.90813847,4.856191363,0,0,0
"1768",9762,"USGS_2_9762","USGS_2",9762,1,7,0,165.1105063,0,1,7,-86.46525698,44.90813847,4.856191363,0,0,0
"1769",9762,"USGS_3_9762","USGS_3",9762,1,7,0,165.1105063,0,1,7,-86.46525698,44.90813847,4.856191363,0,0,0
"1770",9762,"USGS_7_9762","USGS_7",9762,1,7,0,165.1105063,0,1,7,-86.46525698,44.90813847,4.856191363,0,0,0
"1771",9762,"USGS_9_9762","USGS_9",9762,1,7,0,165.1105063,0,1,7,-86.46525698,44.90813847,4.856191363,0,0,0
"1772",9763,"USGS_10_9763","USGS_10",9763,1,7,0,84.38625447,0,1,7,-86.42029088,44.90813847,2.481948661,0,0,0
"1773",9763,"USGS_12_9763","USGS_12",9763,1,7,0,84.38625447,0,1,7,-86.42029088,44.90813847,2.481948661,0,0,0
"1774",9763,"USGS_14_9763","USGS_14",9763,1,7,0,84.38625447,0,1,7,-86.42029088,44.90813847,2.481948661,0,0,0
"1775",9763,"USGS_2_9763","USGS_2",9763,1,7,0,84.38625447,0,1,7,-86.42029088,44.90813847,2.481948661,0,0,0
"1776",9763,"USGS_3_9763","USGS_3",9763,1,7,5,84.38620581,0.05925139,1,7,-86.42029088,44.90813847,2.481948661,0.962741087317094,0.987276470274913,0.975008778796004
"1777",9763,"USGS_7_9763","USGS_7",9763,1,7,0,84.38625447,0,1,7,-86.42029088,44.90813847,2.481948661,0,0,0
"1778",9763,"USGS_9_9763","USGS_9",9763,1,7,0,84.38625447,0,1,7,-86.42029088,44.90813847,2.481948661,0,0,0
"1779",9764,"USGS_10_9764","USGS_10",9764,1,7,0,139.2690946,0,1,7,-86.37532478,44.90813847,4.096149841,0,0,0
"1780",9764,"USGS_12_9764","USGS_12",9764,1,7,0,139.2690946,0,1,7,-86.37532478,44.90813847,4.096149841,0,0,0
"1781",9764,"USGS_14_9764","USGS_14",9764,1,7,0,139.2690946,0,1,7,-86.37532478,44.90813847,4.096149841,0,0,0
"1782",9764,"USGS_2_9764","USGS_2",9764,1,7,0,139.2690946,0,1,7,-86.37532478,44.90813847,4.096149841,0,0,0
"1783",9764,"USGS_3_9764","USGS_3",9764,1,7,0,139.2690946,0,1,7,-86.37532478,44.90813847,4.096149841,0,0,0
"1784",9764,"USGS_7_9764","USGS_7",9764,1,7,0,139.2690946,0,1,7,-86.37532478,44.90813847,4.096149841,0,0,0
"1785",9764,"USGS_9_9764","USGS_9",9764,1,7,0,139.2690946,0,1,7,-86.37532478,44.90813847,4.096149841,0,0,0
"1786",9765,"USGS_10_9765","USGS_10",9765,1,6,0,126.7978078,0,1,6,-86.33035868,44.90813847,3.729347289,0,0,0
"1787",9765,"USGS_12_9765","USGS_12",9765,1,6,1,126.7977605,0.007886575,1,6,-86.33035868,44.90813847,3.729347289,0.908713187763371,0.984056642274835,0.946384915019103
"1788",9765,"USGS_2_9765","USGS_2",9765,1,6,0,126.7978078,0,1,6,-86.33035868,44.90813847,3.729347289,0,0,0
"1789",9765,"USGS_3_9765","USGS_3",9765,1,6,4,126.7977605,0.031546298,1,6,-86.33035868,44.90813847,3.729347289,0.958393682767475,0.986268990198945,0.97233133648321
"1790",9765,"USGS_7_9765","USGS_7",9765,1,6,0,126.7978078,0,1,6,-86.33035868,44.90813847,3.729347289,0,0,0
"1791",9765,"USGS_9_9765","USGS_9",9765,1,6,0,126.7978078,0,1,6,-86.33035868,44.90813847,3.729347289,0,0,0
"1792",9766,"USGS_10_9766","USGS_10",9766,1,6,2,97.13304911,0.020590314,1,6,-86.28539257,44.90813847,2.856853003,0.928626167443187,0.985587625921431,0.957106896682309
"1793",9766,"USGS_12_9766","USGS_12",9766,1,6,0,97.13300211,0,1,6,-86.28539257,44.90813847,2.856853003,0,0,0
"1794",9766,"USGS_2_9766","USGS_2",9766,1,6,0,97.13300211,0,1,6,-86.28539257,44.90813847,2.856853003,0,0,0
"1795",9766,"USGS_3_9766","USGS_3",9766,1,6,0,97.13300211,0,1,6,-86.28539257,44.90813847,2.856853003,0,0,0
"1796",9766,"USGS_7_9766","USGS_7",9766,1,6,0,97.13300211,0,1,6,-86.28539257,44.90813847,2.856853003,0,0,0
"1797",9766,"USGS_9_9766","USGS_9",9766,1,6,0,97.13300211,0,1,6,-86.28539257,44.90813847,2.856853003,0,0,0
"1798",9767,"USGS_10_9767","USGS_10",9767,1,6,5,164.3982883,0.030413942,1,6,-86.24042647,44.90813847,4.835245101,0.934267482761808,0.986210591953135,0.960239037357472
"1799",9767,"USGS_12_9767","USGS_12",9767,1,6,29,164.3982432,0.176400912,1,6,-86.24042647,44.90813847,4.835245101,0.945216439384334,0.98902224540836,0.967119342396347
"1800",9767,"USGS_2_9767","USGS_2",9767,1,6,5,164.3982883,0.030413942,1,6,-86.24042647,44.90813847,4.835245101,0.950970326236659,0.986210591953135,0.968590459094897
"1801",9767,"USGS_3_9767","USGS_3",9767,1,6,12,164.3982883,0.072993461,1,6,-86.24042647,44.90813847,4.835245101,0.964182470871703,0.987610051898219,0.975896261384961
"1802",9767,"USGS_7_9767","USGS_7",9767,1,6,9,164.3982432,0.054745111,1,6,-86.24042647,44.90813847,4.835245101,0.90977923229206,0.987149989814583,0.948464611053321
"1803",9767,"USGS_9_9767","USGS_9",9767,1,6,12,164.3982432,0.072993481,1,6,-86.24042647,44.90813847,4.835245101,0.955288893276333,0.987610052336484,0.971449472806409
"1804",9768,"USGS_10_9768","USGS_10",9768,1,6,42,73.31099825,0.572901761,1,6,-86.19546037,44.90813847,2.156203624,0.976200492020443,0.990909165680779,0.983554828850611
"1805",9768,"USGS_12_9768","USGS_12",9768,1,6,42,73.31095711,0.572902083,1,6,-86.19546037,44.90813847,2.156203624,0.95928122648958,0.99090916658122,0.9750951965354
"1806",9768,"USGS_2_9768","USGS_2",9768,1,6,2,73.31096073,0.02728105,1,6,-86.19546037,44.90813847,2.156203624,0.949981292188461,0.986036944492478,0.96800911834047
"1807",9768,"USGS_3_9768","USGS_3",9768,1,6,3570,73.31095711,48.69667702,1,6,-86.19546037,44.90813847,2.156203624,0.999786570719298,0.997805763181847,0.998796166950572
"1808",9768,"USGS_7_9768","USGS_7",9768,1,6,107,73.31096073,1.459536186,1,6,-86.19546037,44.90813847,2.156203624,0.974588091183863,0.992406517070281,0.983497304127072
"1809",9768,"USGS_9_9768","USGS_9",9768,1,6,2,73.31096073,0.02728105,1,6,-86.19546037,44.90813847,2.156203624,0.939968793495184,0.986036944492478,0.963002868993831
"1810",9769,"USGS_10_9769","USGS_10",9769,1,6,24,184.7102165,0.129933257,1,6,-86.15049427,44.90813847,5.432650516,0.955349601022751,0.988532766711151,0.971941183866951
